431.00	240.00	0.92273	1.0837	11.788	12.257	34.134	62.480	76.650	1511.3	-0.014602	178.71	0.69518	liquid
432.00	240.00	0.92181	1.0848	11.864	12.333	34.311	62.404	76.692	1509.3	-0.014527	177.54	0.69494	liquid
433.00	240.00	0.92089	1.0859	11.940	12.410	34.489	62.329	76.734	1507.2	-0.014451	176.38	0.69470	liquid
434.00	240.00	0.91997	1.0870	12.017	12.487	34.666	62.254	76.777	1505.1	-0.014374	175.24	0.69444	liquid
435.00	240.00	0.91904	1.0881	12.093	12.564	34.843	62.179	76.820	1503.0	-0.014297	174.11	0.69418	liquid
436.00	240.00	0.91811	1.0892	12.169	12.640	35.019	62.104	76.864	1500.9	-0.014219	173.00	0.69390	liquid
437.00	240.00	0.91718	1.0903	12.246	12.717	35.195	62.030	76.908	1498.7	-0.014140	171.91	0.69362	liquid
438.00	240.00	0.91624	1.0914	12.322	12.794	35.371	61.956	76.953	1496.6	-0.014061	170.82	0.69333	liquid
439.00	240.00	0.91530	1.0925	12.399	12.871	35.547	61.882	76.999	1494.4	-0.013981	169.76	0.69302	liquid
440.00	240.00	0.91435	1.0937	12.475	12.948	35.722	61.809	77.045	1492.2	-0.013901	168.70	0.69271	liquid
441.00	240.00	0.91340	1.0948	12.552	13.025	35.897	61.736	77.092	1489.9	-0.013820	167.66	0.69239	liquid
442.00	240.00	0.91245	1.0960	12.629	13.102	36.071	61.663	77.139	1487.7	-0.013738	166.63	0.69205	liquid
443.00	240.00	0.91149	1.0971	12.705	13.180	36.246	61.590	77.187	1485.4	-0.013655	165.62	0.69171	liquid
444.00	240.00	0.91052	1.0983	12.782	13.257	36.420	61.518	77.235	1483.1	-0.013572	164.62	0.69142	liquid
445.00	240.00	0.90956	1.0994	12.859	13.334	36.594	61.446	77.284	1480.8	-0.013488	163.63	0.69116	liquid
446.00	240.00	0.90859	1.1006	12.935	13.411	36.767	61.374	77.334	1478.5	-0.013403	162.65	0.69086	liquid
447.00	240.00	0.90761	1.1018	13.012	13.489	36.940	61.302	77.384	1476.2	-0.013318	161.68	0.69053	liquid
448.00	240.00	0.90664	1.1030	13.089	13.566	37.113	61.231	77.435	1473.8	-0.013232	160.73	0.69018	liquid
449.00	240.00	0.90565	1.1042	13.166	13.644	37.286	61.160	77.487	1471.5	-0.013145	159.79	0.68982	liquid
450.00	240.00	0.90467	1.1054	13.243	13.721	37.459	61.089	77.539	1469.1	-0.013057	158.86	0.68945	liquid
451.00	240.00	0.90368	1.1066	13.320	13.799	37.631	61.019	77.592	1466.6	-0.012968	157.94	0.68907	liquid
452.00	240.00	0.90268	1.1078	13.397	13.876	37.803	60.948	77.646	1464.2	-0.012879	157.03	0.68868	liquid
453.00	240.00	0.90168	1.1090	13.474	13.954	37.974	60.878	77.700	1461.8	-0.012789	156.13	0.68828	liquid
454.00	240.00	0.90068	1.1103	13.552	14.032	38.146	60.809	77.755	1459.3	-0.012698	155.24	0.68786	liquid
455.00	240.00	0.89967	1.1115	13.629	14.109	38.317	60.739	77.810	1456.8	-0.012606	154.37	0.68744	liquid
456.00	240.00	0.89866	1.1128	13.706	14.187	38.488	60.670	77.867	1454.3	-0.012514	153.50	0.68701	liquid
457.00	240.00	0.89765	1.1140	13.784	14.265	38.658	60.601	77.924	1451.8	-0.012420	152.65	0.68656	liquid
458.00	240.00	0.89663	1.1153	13.861	14.343	38.829	60.533	77.981	1449.2	-0.012326	151.80	0.68611	liquid
459.00	240.00	0.89561	1.1166	13.938	14.421	38.999	60.464	78.040	1446.7	-0.012230	150.96	0.68565	liquid
460.00	240.00	0.89458	1.1178	14.016	14.499	39.169	60.396	78.099	1444.1	-0.012134	150.14	0.68518	liquid
461.00	240.00	0.89355	1.1191	14.093	14.577	39.338	60.328	78.159	1441.5	-0.012037	149.32	0.68470	liquid
462.00	240.00	0.89251	1.1204	14.171	14.656	39.508	60.261	78.219	1438.9	-0.011939	148.51	0.68421	liquid
463.00	240.00	0.89147	1.1217	14.249	14.734	39.677	60.194	78.280	1436.3	-0.011841	147.71	0.68371	liquid
464.00	240.00	0.89043	1.1231	14.327	14.812	39.846	60.127	78.342	1433.6	-0.011741	146.92	0.68320	liquid
465.00	240.00	0.88938	1.1244	14.404	14.890	40.015	60.060	78.405	1430.9	-0.011640	146.14	0.68268	liquid
466.00	240.00	0.88833	1.1257	14.482	14.969	40.183	59.993	78.469	1428.3	-0.011538	145.37	0.68216	liquid
467.00	240.00	0.88727	1.1271	14.560	15.047	40.352	59.927	78.533	1425.6	-0.011436	144.60	0.68162	liquid
468.00	240.00	0.88621	1.1284	14.638	15.126	40.520	59.861	78.598	1422.8	-0.011332	143.85	0.68108	liquid
469.00	240.00	0.88514	1.1298	14.716	15.205	40.687	59.796	78.664	1420.1	-0.011227	143.10	0.68053	liquid
470.00	240.00	0.88407	1.1311	14.794	15.283	40.855	59.730	78.731	1417.3	-0.011121	142.36	0.67996	liquid
471.00	240.00	0.88299	1.1325	14.872	15.362	41.022	59.665	78.798	1414.6	-0.011015	141.63	0.67939	liquid
472.00	240.00	0.88192	1.1339	14.951	15.441	41.190	59.600	78.867	1411.8	-0.010907	140.90	0.67881	liquid
473.00	240.00	0.88083	1.1353	15.029	15.520	41.357	59.536	78.936	1409.0	-0.010798	140.19	0.67823	liquid
474.00	240.00	0.87974	1.1367	15.107	15.599	41.523	59.471	79.006	1406.1	-0.010688	139.48	0.67763	liquid
475.00	240.00	0.87865	1.1381	15.186	15.678	41.690	59.407	79.077	1403.3	-0.010577	138.78	0.67702	liquid
476.00	240.00	0.87755	1.1395	15.264	15.757	41.856	59.343	79.149	1400.4	-0.010464	138.08	0.67641	liquid
477.00	240.00	0.87645	1.1410	15.343	15.836	42.023	59.280	79.221	1397.5	-0.010351	137.40	0.67579	liquid
478.00	240.00	0.87534	1.1424	15.421	15.915	42.189	59.217	79.295	1394.6	-0.010236	136.72	0.67516	liquid
